favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
1,Hootsuite,#paypalit and cold #pizza is a thing of the past! RT@TheShoeDoctor1 Thank god for @PayPal or my pizza would be cold waiting for my change!,,False,Mon Sep 23 21:46:02 +0000 2013,3,382259587111743488
17,Twitter Web Client,Keep holiday gifting simple &amp; stylish by sending money and a @jonathanadler digital greeting.… https://t.co/3QEqk6x892,,False,Tue Dec 06 17:47:38 +0000 2016,4,806193395802640384
0,Twitter Web Client,"See Carlos? Have him get in touch with us: http://t.co/5SYp4GQTzP. @JoeKoenJewelers, do you have a lead? #paypalit http://t.co/ZxM8sm2Y8z",,False,Fri Dec 13 23:10:05 +0000 2013,0,411634156179709952
2,Hootsuite,#paypalit and it’s #soeasy to #TreatYourself. MT @KelaWalker Is it just me or does @PayPal money feel like play money?,,False,Tue Feb 11 03:15:22 +0000 2014,1,433076769298874368
0,Twitter for iPhone,"#PayPal's @davidmarcus introduces @TheRealBuzz, ""A true icon."" #PayPalGalactic",,False,Thu Jun 27 16:20:59 +0000 2013,1,350287654237114368
1,Twitter Web Client,"@ivan_temelkov Attention: we’ve got a pro user on our hands. As an expert, what’s your favorite place to #paypalit?",ivan_temelkov,False,Wed Jul 02 22:55:41 +0000 2014,0,484470493873848321
0,Hootsuite,@wholesaleforums Thanks for the shout out! #paypalit. Hope to #SeeYouInAustin! @mashable @spotify,wholesaleforums,False,Thu Sep 05 00:15:37 +0000 2013,0,375411860822306816
0,Twitter Web Client,justin.tv is live streaming #sfnewtech,,False,Thu Aug 13 02:28:35 +0000 2009,0,3278263002
0,Hootsuite,@unafox We’re so glad you’re enjoying our #poemgrams.,unafox,False,Tue Feb 11 01:20:03 +0000 2014,0,433047746304831488
0,Hootsuite,"@TheAlbert9399 It sure beats waking up to an alarm clock. Tell us, how will you #paypalit?",fsuZEKE,False,Mon Aug 05 23:31:59 +0000 2013,0,364529245147906048
0,Hootsuite,@fresh_xpress #paypalit and go wild.,,False,Fri Sep 13 22:31:18 +0000 2013,0,378647099426226176
2,Hootsuite,Go forth and #paypalit for lunch. MT @SkySongConnect enjoying lunch using @PayPal app #paypalit http://t.co/Ofin3ZIC5e,,False,Fri Apr 18 21:00:27 +0000 2014,4,457262403382960128
0,Twitter Web Client,"@sitepointdotcom Also, no 'double dipping'. Either the buyer OR the seller have the option to pay, not both: http://bit.ly/qRV3b",sitepointdotcom,False,Wed Aug 19 22:05:09 +0000 2009,0,3414172645
0,Twitter Web Client,"@JoshCohan We can match that offer, @Yankees tickets to #OpeningDay on us. Follow and DM us your info. #paypalit",JoshCohan,False,Mon Apr 01 14:58:07 +0000 2013,1,318739057280692225
0,TweetDeck,RT @ebayinkblog: More photos from PayPal #xinnovate - Please tag people if you recognize anyone I've missed http://bit.ly/aEihJm,,False,Tue Oct 26 21:33:57 +0000 2010,0,28827301748
18,Twitter Web Client,"If you're a freelancer who hasn't filed yet, #TuesdayTreat yourself to the @QuickBooks Self-Employed tax tool: https://t.co/aBU1LEaXtp.",,False,Tue Apr 12 22:08:18 +0000 2016,11,720010681525776385
1,Hootsuite,What a happy day! #paypalit RT @DoodyOfficial @PayPal in #Georgia what a dream come true!,,False,Thu Apr 11 15:46:11 +0000 2013,2,322375032682737665
4,Twitter Web Client,Nearly 60% of shoppers said that they'd like to receive a gift card this holiday. We have you covered: https://t.co/XhNDtYFo3b. #paypalit,,False,Tue Dec 08 17:42:46 +0000 2015,5,674282988218146816
0,Hootsuite,@iPush_Pixels #paypalit and it’s #soeasy to make money even while you sleep.,iPush_Pixels,False,Fri Nov 01 22:46:00 +0000 2013,0,396407805122711552
2,Twitter Web Client,Check it out: http://t.co/gYq6LP58 Gets a Makeover: https://t.co/ansgXlj5 (tip @techmeme),,False,Wed Jun 20 18:15:46 +0000 2012,19,215508254367813632
1,Hootsuite,@richyrich517 #paypalit and money matters are #soeasy.,VancouverPicker,False,Fri Oct 18 19:02:04 +0000 2013,0,391278021401133056
0,Twitter Web Client,@ParentingAuthor Susan Heim shares the benefits of teaching children financial literacy with PayPal’s Student Account http://bit.ly/96TFx1,ParentingAuthor,False,Thu May 13 17:52:17 +0000 2010,0,13926363658
0,Hootsuite,"@mcdishrag Put that cash to better use and decorate for the party! When you can #paypalit with @Eat24, you can ditch that wallet.",mcdishrag,False,Fri Nov 01 22:16:05 +0000 2013,0,396400277789876225
0,Twitter Web Client,"@politidis hmmm I can't help with this, but @AskPayPal can!",politidis,False,Mon Mar 23 19:07:29 +0000 2015,0,580083460556992512
0,Hootsuite,"@MrsTimberlake Good food, easy payments, and a shirt when you #paypalit? That’s #winning.",shyr0s3,False,Fri Nov 01 01:01:45 +0000 2013,0,396079582627262466
5,Twitter Web Client,What are your honeymoon memories or plans? Tell us &amp; @passionpassport for a chance at a dream escape: http://t.co/6EBLMzLDQ3. #PPHoneymoon,,False,Thu Aug 20 20:40:29 +0000 2015,4,634465047574478848
14,Twitter for iPhone,That was fast! @Resqvl found our hidden cash at @EmpireATX in record time. Join us for the party there on Tuesday! http://t.co/eSy5is5O66,,False,Sun Mar 15 21:28:05 +0000 2015,4,577219740617170944
2,Twitter Web Client,Celebrate #NationalSugarCookieDay with these delicious “unicorn poop” cookies: http://t.co/jTDIjJSasp. #paypalit http://t.co/xsmGLtFG1I,,False,Tue Jul 09 16:27:08 +0000 2013,3,354637854099513346
0,Hootsuite,"@amg788 Thanks for the shout out! Tell us, what’s your favorite way to #paypalit?",amg788,False,Mon Jan 06 21:01:16 +0000 2014,0,420299048411987968
4,Twitter Web Client,"Thanks, @NASDAQ! We had so much fun at listing day. 🎉 #ExAwards",Nasdaq,False,Fri May 06 21:17:58 +0000 2016,1,728695325582483456
16,Twitter Web Client,Need help with your account? Tweet your questions to @AskPayPal.,,False,Fri Jun 03 20:44:51 +0000 2016,11,738833849812029440
0,Twitter Web Client,PayPal is partnering with Save the Children charity to fundraise for the #Haiti disaster. Find out how here: http://bit.ly/7qyAW3,,False,Sat Jan 16 16:13:00 +0000 2010,12,7830575707
53,Twitter Web Client,"Read Mariah &amp; Elliot's snow-filled #MeetHalfway story in Denver, Colorado on @passionpassport: https://t.co/D8Zm48D3Ex. #sponsored",,False,Tue Dec 22 19:47:02 +0000 2015,48,679387690165383168
1,Twitter Web Client,"NEW on the PayPal Blog: ""PayPal and Discover Team on Person-to-Person Payments"" http://bit.ly/eHIpNZ",,False,Fri Apr 15 13:01:03 +0000 2011,5,58877493930770432
0,Hootsuite,@abcdiney Simplified payments make for abundant smiles. #paypalit,abcdiney,False,Tue Jan 14 22:30:24 +0000 2014,0,423220582730448896
1,TweetDeck,"#NACHA #payments2011, @PayPal Dan Schatt: P2P is big. It represents $2.5 trillion out of $10 trillion consumer payments in US.",,False,Mon Apr 04 18:46:37 +0000 2011,1,54978193324650496
0,Hootsuite,That’s what we’re all about. #paypalit RT @KelaWalker I swear @PayPal just makes everything easier.,,False,Tue Apr 16 21:55:36 +0000 2013,1,324279937517363200
0,Twitter Web Client,The #CosbySweater Tournament is on! Check out 600+ rad #Cosby sweaters! #paypalit: http://t.co/BkL0e5EIn5. http://t.co/1I2BxPqrfg,,False,Thu Jul 11 22:15:41 +0000 2013,4,355450346497253377
1,Hootsuite,@mrbigdreamerYWF We love a good deal too. Birthday presents are definitely a fun way to #paypalit,DanielyWright,False,Tue Jun 24 02:15:08 +0000 2014,0,481259196735057920
1,Hootsuite,"Right back at ya! Tell us, where’s your favorite place to #paypalit? MT @TheLoopyBlogger I love you @PayPal",,False,Thu Mar 27 19:02:31 +0000 2014,1,449260193961222144
0,TweetDeck,Click: PayPal’s New iPhone App Lets You Transfer Checks Just by Taking a Photo: http://bit.ly/9D2Xu1 #iPhone #mobile #payments,,False,Wed Oct 06 12:45:06 +0000 2010,13,26547566090
2,Twitter Web Client,#Quote of the day! #QOTD http://t.co/ccuCydSgsd,,False,Thu Feb 28 20:28:32 +0000 2013,10,307225797108842496
4,Twitter Web Client,NEW on The PayPal Blog: The year of APIs and the reshaping of the payment ecosystem: Part 1 http://bit.ly/fFlZvS,,False,Sun Dec 05 20:08:09 +0000 2010,1,11512167639547904
0,Hootsuite,@yummy_vivi Exciting! Feel free to share any fun travel stories with us. #paypalit,vivi_vd129,False,Thu Jun 06 22:46:05 +0000 2013,0,342774421787922432
0,Hootsuite,@crossroadny Getting coffee and delicious eats is #soeasy when you can #paypalit with our mobile #app.,,False,Fri Apr 04 21:31:03 +0000 2014,0,452196675751518208
1,Twitter Web Client,News about PayPal’s Platform http://tinyurl.com/lh2oq7 - check out www.x.com for more info,,False,Mon Jul 06 23:23:32 +0000 2009,0,2504870968
1,Twitter Web Client,PayPal is experiencing technical issues and we're working to get them fixed. Check the PayPal Blog for updates: http://bit.ly/143Ed3,,False,Mon Aug 03 19:18:03 +0000 2009,0,3109599468
95,Twitter Ads,"#MothersDay is just around the corner, so we’ll be sharing #smallbiz gift ideas all week! https://t.co/qK62uPCwGk https://t.co/dkxD1NcFVK",,False,Tue May 03 16:30:29 +0000 2016,27,727535811747442689
3,Twitter Web Client,New PayPal Send Money App for Facebook: http://t.co/cwnw6yrM (tip @techmeme),,False,Thu Nov 17 19:58:09 +0000 2011,13,137258242572156928
2,Hootsuite,Our pleasure! MT @michelejanezic thanks @PayPal for having me as a guest instagrammer! it's been an honor. #paypalit http://t.co/tLpV45Pi,,False,Tue Feb 12 23:10:28 +0000 2013,1,301468343708303360
126,Twitter Web Client,"Come on fans! Get your answers in before the 3rd quarter is over! 
#NewMoneySweepstakes NoPurNec18+Rules @ https://t.co/F2Xrj8GYnH #SB50",,False,Mon Feb 08 02:27:20 +0000 2016,95,696520658767904769
3,Twitter for iPhone,@erikchaz @GuyKawasaki Check-in again tomorrow for the #paypalduel w/ @TheSharkDaymond @pbamericano &amp; @earhoox - you don't want to miss it!,erikchaz,False,Fri Mar 13 16:23:40 +0000 2015,2,576418359752822785
5,Twitter Web Client,"Our guest Instagrammer @paullyoung donated to a friend's @charitywater birthday campaign. #paypalit on their site!
http://t.co/WyppNH4hRc",,False,Tue Mar 12 19:53:29 +0000 2013,7,311565631029915648
4,Twitter Web Client,"Skip the lines and get ahead of the holidays with these offers from @TigerDirect, @RakutenUS and more: http://t.co/GfyPa9SK6m. #paypalit",,False,Wed Nov 26 21:41:58 +0000 2014,3,537722960539168768
1,Twitter Web Client,@MarshaCollier @Serena YUM! Can you please DM us your shipping info? We'd love to help you #TreatYourself to something sweet! #paypalit,MarshaCollier,False,Thu Oct 10 16:54:20 +0000 2013,1,388346773300715520
7,Twitter Web Client,"Spend more time treating yourself. #paypalit to knock out your holiday shopping and reward numero uno. (That's you.)
https://t.co/S1mys0hXeN",,False,Wed Dec 02 19:20:44 +0000 2015,4,672133312924663808
0,Hootsuite,@megscottx That’s what we like to call #SecretFunds. #paypalit and you can #TreatYourself.,meegscott,False,Sat Mar 29 00:31:07 +0000 2014,0,449705274224693248
0,Twitter Web Client,PayPal Pilot Program with The Home Depot Expands. See it in action in this video: https://t.co/p2tf1fq5 (cc @HomeDepot),,False,Thu Jan 26 18:10:11 +0000 2012,11,162598219887550465
0,Hootsuite,#paypalit on-the-go. #soeasy MT @_SydneiBristow The new @PayPal #app is amazing so perfect i love u PayPal,,False,Fri Mar 28 19:33:40 +0000 2014,1,449630418300833792
6,Twitter Web Client,Pay on the Go:  PayPal Here Lets Firms Take EMV &amp; Mag Stripe cards… and even NFC in one device http://t.co/pDCy1qwktc #paypait,,False,Mon Aug 31 20:55:10 +0000 2015,3,638455007122059264
2,Twitter for iPhone,Leave the wallet at home? No problem. But the phone? Most people in this room would go home to get it. - @SteveYankovich. #SXSW #paypalit,,False,Tue Mar 12 17:58:35 +0000 2013,8,311536713182879745
1,Twitter for iPhone,.@timothy_yim and his #SXSW surprise from #PayPal. Enjoy! #paypalit http://t.co/F7wMCtFBTW,,False,Mon Mar 11 22:30:15 +0000 2013,0,311242693546229761
7,Twitter for iPhone,😍 the new emojis? Us too! Tweet us your fave if you're excited to keep playing our emoji game this week. #paypalit,,False,Wed Nov 04 18:03:34 +0000 2015,1,661967035392376832
0,Twitter Web Client,@LoisMarketing But of course! Can you please send us your email and mailing address? Thank you! #SummerBucketList #paypalit,LoisMarketing,False,Wed May 22 20:00:34 +0000 2013,0,337296951919923200
145,Twitter Web Client,".@zachspassport and @zackfack were able to #MeetHalfway in Arizona. Such breathtaking beauty, so close to home! https://t.co/M4iAiHBKP0",,False,Wed Nov 25 19:07:03 +0000 2015,10,669593154383810560
0,Twitter Web Client,Learn how #tech is changing the holiday habits with longer shopping seasons and globalized merchants: http://t.co/QJUwmYZ8JJ. #paypalit,,False,Mon Sep 30 22:57:53 +0000 2013,2,384814385585065985
0,Twitter Web Client,"@ryan7388 oooo that doesn't sound right, let's check in with the experts - @AskPayPal",,False,Thu Mar 26 16:49:27 +0000 2015,0,581135889071366144
60,Twitter Web Client,@BartBaker is taking over our Snapchat this weekend @SFOutsideLands so follow along at PayPalSnaps! #PYPLxOSL,BartBaker,False,Fri Aug 07 18:01:35 +0000 2015,19,629714017519431682
0,Hootsuite,"@kygurl62689 When you #paypalit, it’s #soeasy to say no to nothing.",kygurl62689,False,Mon Jun 02 19:15:30 +0000 2014,0,473543446612152320
0,Twitter Web Client,@hungryburro Sorry about that!  We are now following you! :),hungryburro,False,Thu Jan 21 19:10:39 +0000 2010,0,8037944045
2,Twitter Web Client,"Stop by the #PayPal, #eBayMWC at #MWC13 to test your knowledge about mobile payments! Photo via @earcos #paypalit http://t.co/Qq7CHDeh0D",,False,Tue Feb 26 10:55:38 +0000 2013,4,306356843133935616
5,Hootsuite,A water bottle hack that keeps your drink ice-cold? Visit our #PayPalSimpleSolutions for more: http://t.co/9vVsSECJx5.,,False,Thu May 28 18:31:44 +0000 2015,5,603992063319867392
4,Twitter Web Client,Excited for @sfoutsidelands? Pre-load your RFID bracelet &amp; start getting ready! https://t.co/42cgJpOxVI #paypalit https://t.co/3P2RT0CQsO,,False,Fri Aug 05 17:56:40 +0000 2016,4,761621961407463424
0,Twitter Web Client,@askylitkailax Thanks! :),,False,Tue Jun 22 03:38:25 +0000 2010,0,16744289900
0,Hootsuite,The sky’s the limit! #paypalit RT @DJMany I Can Travel The World With My @PayPal Account,,False,Wed Apr 10 22:25:37 +0000 2013,1,322113162528817153
1,Twitter Web Client,@ChadMosley24 Interested in going to an upcoming @Brewers game? Please follow and DM us your info. #OpeningDay #paypalit,ChadMosley24,False,Mon Apr 01 21:28:53 +0000 2013,0,318837393581039617
6,Twitter for iPhone,We're running around #NYC today and want to help you #TreatYourself. Spot us? Tweet us! #paypalit http://t.co/QaxrhjCKr2,,False,Fri Dec 06 19:11:24 +0000 2013,7,409037374120017920
0,Twitter Web Client,"NEW on the PayPal Blog - PayPal’s new way to pay for digital goods, by PayPal's own Naveed Anwar: http://bit.ly/d05l1t",,False,Tue Oct 26 20:22:21 +0000 2010,0,28822382049
14,Hootsuite,#MagicMode MT @dmac1: ordered @Lyft &amp; @logangreen showed up in a Bentley. SXSW keynote 2pm http://t.co/hIcTC4Qxvc http://t.co/bEg7CXJylC,,False,Mon Mar 16 17:01:01 +0000 2015,9,577514918997553154
0,Camera on iOS,People continuing to arrive for the big event for small businesses #smb http://t.co/69KcCRMB,,False,Thu Mar 15 16:56:22 +0000 2012,3,180336643931258880
1,Hootsuite,@ajfreye Sounds pretty good to us. #SummerBucketList #paypalit,ajfreye,False,Fri Jun 21 22:46:08 +0000 2013,0,348210251956367360
1,Twitter Web Client,Capture special #summer moments with a lens for your phone’s camera from @eBay’s efornow: http://t.co/k9HNSJxwPv. http://t.co/kuCxVXC3Cs,,False,Tue Jun 18 17:32:25 +0000 2013,2,347044138912464897
0,Hootsuite,@Francess_XOX Just relax and shop away. #paypalit,Francess_XOX,False,Tue Jul 02 00:16:46 +0000 2013,1,351856941804429314
0,Twitter Web Client,@ElleJay25 Thanks for the shout-out! That’s what we aim for.,ElleJay25,False,Fri Apr 05 19:53:11 +0000 2013,0,320262864604631040
0,TweetDeck,Donahoe Says PayPal Revenue to Be Bigger Than EBay [VIDEO]: http://bit.ly/9nTpaF #xinnovate,,False,Tue Oct 26 21:59:30 +0000 2010,3,28829139266
1,Hootsuite,"Sit back, relax and #paypalit. MT @MeganTrepper I love it when shops offer @PayPal. I'm way too lazy to go get my wallet. #soeasy",,False,Fri Apr 18 00:30:28 +0000 2014,2,456952869707862016
0,Twitter Web Client,@alice_whitley Delicious! DM us your info? We'd love to help you #TreatYourself to something sweet for #NationalDessertMonth. #paypalit,alice_whitley,False,Thu Oct 10 16:16:22 +0000 2013,0,388337220110659584
75,Twitter Web Client,Everyone deserves clean water. #paypalit to help and we’ll match up to $50K through Sunday: http://t.co/9jkZ3qvhT0. http://t.co/vHVSWuZa0I,,False,Mon Jul 07 19:24:58 +0000 2014,54,486229404109242368
3,Hootsuite,Thanks! #paypalit http://t.co/W4L0uTWXUb,,False,Tue Sep 15 17:59:24 +0000 2015,2,643846592211062786
0,Hootsuite,@iammii It’s just so easy to #paypalit.,iammii,False,Tue Jul 09 21:16:55 +0000 2013,0,354710784892350465
0,Hootsuite,@AmberSchook Those are the best. #paypalit and it’s #soeasy to live and let spend.,AmberSchook,False,Thu May 29 00:15:16 +0000 2014,1,471806945259970561
0,Twitter Web Client,@resumakeovers We couldn’t agree more. How do you like to #paypalit?,resumakeovers,False,Fri Jul 25 22:56:17 +0000 2014,0,492805568030326785
0,Twitter Web Client,"@cuteculturechic Yes, you can. DM me and I'll get the name changed for you.",cuteculturechic,False,Thu Jan 28 17:57:32 +0000 2010,0,8331880575
0,Twitter Web Client,@brittanylove917 We love coffee too. Where do you like to #paypalit for yours?,brittanylove917,False,Thu Jul 10 01:03:30 +0000 2014,0,487039375998717952
0,Twitter Web Client,@Laurengraceeeex Just the way shopping should be. What fab finds did you score from @boohoo and @NewLookFashion? #paypalit,,False,Thu Aug 21 22:13:22 +0000 2014,0,502579238885941248
12,Hootsuite,Congrats! #PayPalSXSW MT @ap1pel: OMG! Just win tons of cash while looking for a napkin. Thanks @PayPal! http://t.co/MbYRqOdWka,,False,Sat Mar 14 17:00:13 +0000 2015,3,576789942141100033
0,Hootsuite,@Getchobreadup We love you too. #paypalit,Getchobreadup,False,Fri May 31 19:31:29 +0000 2013,1,340551124002172929
0,Hootsuite,@e2online We love you right back. #paypalit and say no to nothing.,e2online,False,Wed Jun 04 00:15:05 +0000 2014,1,473981227750268930
0,Hootsuite,"@bowsforalex That’s WAY too much work, right? It’s always easier to just #paypalit.",outro_alex,False,Tue Jul 16 21:30:44 +0000 2013,1,357250975104372736
0,Hootsuite,@JonahLupton The sky’s the limit! #paypalit,JonahLupton,False,Wed May 01 21:15:56 +0000 2013,0,329705774341300225
7,Instagram,We're going back to the basics with our focus on what we've always been about: you. #paypalit http://t.co/bBwQiq4Kb1,,False,Wed Apr 30 20:56:12 +0000 2014,9,461609991435476992
0,Twitter Web Client,New on The PayPal Blog: PayPal named a top innovator! http://bit.ly/9V4LVk,,False,Mon Jun 21 17:27:06 +0000 2010,1,16708936792
4,Twitter Web Client,@infatuation That's one delicious way to #paypalit at @sfoutsidelands. Have a great time and share all your awesome #EEEEEATS with us here.,infatuation,False,Fri Aug 08 21:20:13 +0000 2014,0,497854819022172160
3,Twitter Web Client,Trying to decide what the best payment solution is for your website? Compare PayPal Website Payments Standard & Pro http://t.co/zVYH4Mys,,False,Thu Feb 02 22:25:12 +0000 2012,4,165199112000651264
0,TweetDeck,RT @ebayinkblog: Worldwide PayPal #mobile adoption generated 5 times the payment volume it did over the prior year #eBayQ410,,False,Wed Jan 19 22:15:10 +0000 2011,2,27851587959394304
0,Hootsuite,@dangilmartin That’s what we like to call #innovation at work! #paypalit,dangilmartin,False,Fri Oct 04 21:16:11 +0000 2013,1,386238341777473536
1,Twitter Web Client,"@gpayment Happy to hear! Pool time is precious, and cash shouldn’t keep you from your enjoyment! #paypalit",gpayment,False,Tue Aug 25 00:25:32 +0000 2015,0,635971233566199808
20,Twitter Web Client,"#NewMoney is speedy, so you’ve still got time to #paypalit for a sweet #valentinesday gift from @watchmaxxcom: https://t.co/G0ZJoCdISa.",,False,Tue Feb 09 00:01:08 +0000 2016,14,696846253821292546
14,Twitter for iPhone,.@TheSharkDaymond wants to bring your #EpicExperienceTime to life - will you take the bait? https://t.co/EFuw1HKTwF,TheSharkDaymond,False,Thu Dec 11 16:28:18 +0000 2014,5,543079838739755008
0,TweetDeck,RT @dkhare: Looking forward to speaking on the VC Panel at Paypal #XInnovate 2010 DevCon on Wednesday http://planca.st/FWl,,False,Mon Oct 25 21:17:10 +0000 2010,1,28725723440
0,Hootsuite,@ashvvti #paypalit and it’s #soeasy to make simple standard.,,False,Fri Jun 06 22:30:31 +0000 2014,0,475042074514161665
17,Twitter Web Client,Another #paypalgenie surprise this time for @MCleary_22.  Congrats and have a great day with your valentine. http://t.co/cBbS6OtDBa,,False,Thu Feb 12 21:02:44 +0000 2015,8,565979338453958657
48,Twitter Web Client,Pre-load your @sfoutsidelands RFID bracelet to #paypalit fast at the fest: https://t.co/2Dkv4VOiJl. 📷: @MattManiego https://t.co/hri5Ff3afd,,False,Wed Aug 03 17:46:34 +0000 2016,10,760894642984411136
0,Hootsuite,@sarahbannon_91 #sorrynotsorry!,sarahbannon_91,False,Fri Jan 11 19:15:45 +0000 2013,0,289812862937997312
47,Twitter Web Client,PYPL and Visa announce partnership that will allow both companies to offer greater choice to merchants and consumers. #PYPL $PYPL,,False,Thu Jul 21 22:39:30 +0000 2016,36,756257322222006272
0,Hootsuite,"@johncpiercy We love you right back. Tell us, what’s your favorite way to #paypalit?",johncpiercy,False,Mon Feb 24 23:30:27 +0000 2014,0,438093598073290752
6,Hootsuite,Entrepreneur. Travel Guide. See Eda’s story here: http://t.co/v2EktZ6Ith. Tag a woman who inspires you this #IWD. http://t.co/2IpWsvkNgJ,,False,Fri Mar 06 16:01:53 +0000 2015,4,573876158904803328
2,Sprinklr,Perfect post-holiday glamour from @saks and @LancomeUSA selected by @BlairEadieBEE: http://t.co/kA4LygSo6c. #paypalit http://t.co/9KJ38hcL4z,,False,Fri Jan 03 17:30:05 +0000 2014,1,419158739653242880
0,Hootsuite,"@h2alibomberjV With so many options, how will you #paypalit next?",h2alibomberjV,False,Wed Apr 23 23:30:33 +0000 2014,0,459112119867543553
88,Twitter Web Client,Share your adventures with us and @passionpassport for a chance to win the trip of a lifetime: https://t.co/xOIC50jtpS. #PayPalP2P,,False,Thu Nov 05 21:03:06 +0000 2015,31,662374603700895745
1,TweetDeck,"@gigaom: Local, Mobile Ambitions Driving @eBay’s Purchase of @Where http://bit.ly/hHbcVx",gigaom,False,Wed Apr 20 14:55:15 +0000 2011,2,60718175398019072
0,Hootsuite,@AnnamayR It’s a wild time when you #paypalit with @Eat24.,AnnamayR,False,Thu Sep 12 19:46:22 +0000 2013,0,378243208045953024
2,Hootsuite,#BattleHack #NYC is sold out! Don’t miss out on any upcoming hackathons: http://t.co/pMZyI0Iecv.,,False,Fri Jul 12 21:30:56 +0000 2013,6,355801473474498562
2,Twitter Web Client,#SXSW attendees got a sneak peek of #PayPal's digital wallet today. Watch the #PPWallet session here: https://t.co/q9KrdRar,,False,Tue Mar 13 20:45:26 +0000 2012,6,179669522230423552
1,Hootsuite,@kmurphyrobledo #paypalit with @Uber and getting from here to there is #soeasy.,kmurphyrobledo,False,Wed Nov 20 21:16:41 +0000 2013,0,403270696903917568
13,Twitter Web Client,Need to store your stuff at @sfoutsidelands? Swing by the PayPal lockers for a safe space. #paypalit #ol2014 http://t.co/bS5QNIHh4T,,False,Fri Aug 08 20:05:21 +0000 2014,6,497835978648600576
0,Twitter for iPhone,Are you going to Outside Lands this weekend? https://t.co/mGZTpRO2 #outsidelands,,False,Thu Aug 09 21:05:07 +0000 2012,1,233670265182232577
0,Hootsuite,@HusbWifeGaming #paypalit and say no to nothing.,totololotv,False,Wed May 28 00:45:12 +0000 2014,0,471452091471646720
1,Hootsuite,@caracakesxoxo That’s the spirit! #TreatYourself to something awesome. #paypalit,caracakesxoxo,False,Thu Apr 11 22:55:28 +0000 2013,1,322483063873499137
0,Hootsuite,"@Uzbek_girl #paypalit and paying isn’t just fun, it’s #soeasy too.",Uzbek_girl,False,Fri Nov 01 00:31:28 +0000 2013,0,396071961438461952
29,Hootsuite,There’s still time for you to tap that RFID bracelet @sfoutsidelands &amp; #paypalit for delicious eats in Choco Lands! https://t.co/tiB9BEfO00,,False,Sun Aug 07 22:30:23 +0000 2016,8,762415618586976256
0,Hootsuite,@arepty Welcome to the future! Thank you for joining us. Enjoy your meal!,arepty,False,Tue Jan 15 01:45:20 +0000 2013,0,290998068998975488
0,Twitpic,The ever important bar at our Cashless Utopia event where attendees are able to try #cashless cocktails! http://twitpic.com/35g8u2,,False,Wed Nov 10 01:16:32 +0000 2010,0,2167689241956353
0,Twitter Web Client,@MarcusCarroll24 We just followed you! Should be able to direct message :),MarcusCarroll24,False,Thu Dec 15 19:00:50 +0000 2016,0,809473306797584384
0,Twitter Web Client,@MattijsE Great to hear!,MattijsE,False,Tue Mar 26 20:50:24 +0000 2013,0,316653382901317632
1,TweetDeck,New in the App Store: Updated PayPal #Mobile App for iPhone: http://bit.ly/p93eOE,,False,Mon Jul 11 16:32:01 +0000 2011,3,90458330803347456
0,Twitter Web Client,great event at #sfnewtech. thanks for letting us be a part of it. looking forward to seeing you all at our nov event #ppxi09,,False,Thu Aug 13 04:10:43 +0000 2009,0,3280027410
5,Twitter Web Client,"In 2011, @DavidMarcus joined us through the acquisition of @zong. Today, we acquire new talent: http://t.co/IjliOB58Fj. Welcome @Braintree!",,False,Thu Sep 26 12:24:37 +0000 2013,35,383205465414328321
31,Twitter Web Client,Our @neimanmarcus Summer Style Guide opens with covetable must-haves by @9to5Chic: http://t.co/2oRlRq2iAu. #paypalit http://t.co/12HIv3s7zR,,False,Fri Jun 13 20:03:42 +0000 2014,7,477541843849052160
8,Twitter Web Client,".@davidmarcus Forget about roses are red, violets are blue! Personalized #poetry just for you. #poemgrams #paypalit http://t.co/pHZ0xsec4J",davidmarcus,False,Fri Feb 07 19:07:43 +0000 2014,6,431866882312769536
0,Hootsuite,@hangwithhawlie Thanks for sharing! It’s #soeasy to #paypalit for refreshing drinks at @juanpelotacafe.,hangwithhawlie,False,Tue May 13 23:30:14 +0000 2014,0,466359793951969280
2,Viddy,"""Stevie Wonder"" http://t.co/ej0MJgH2",,False,Mon Aug 13 15:29:39 +0000 2012,1,235035395795062784
1,Twitter for iPhone,Great picture. Thanks for sharing! MT @armano Stopping by the @paypal lounge. #paypalit @ Austin Convention Center http://t.co/GOkD4gEDPb”,armano,False,Fri Mar 07 19:38:53 +0000 2014,0,442021589517746176
8,Twitter Web Client,"Brighten up your #holiday shopping with new weekly offers. This week, gear up for outdoor adventures: http://t.co/sUshjlc8zl. #paypalit",,False,Tue Nov 11 22:25:33 +0000 2014,4,532298110039769089
12,Hootsuite,".@Yummertime is nomming🍟😋 Make sure your RFID wristband is pre-loaded, so you can munch on some tots. #paypalit https://t.co/nFOlj8INKm",,False,Sun Aug 07 00:00:20 +0000 2016,2,762075870366404608
0,Hootsuite,@SleekGadgets #paypalit and let the #mobile #business games begin.,SleekGadgets,False,Wed Sep 11 23:31:21 +0000 2013,0,377937436476973056
1,Viddy,Tennis live from #SFOutsideLands on @Viddy! http://t.co/FERQPZrF,,False,Sat Aug 11 00:30:53 +0000 2012,0,234084437703405568
0,Hootsuite,@funtimeshelly So exciting – feel free to share any fun sales with us!,ShellyFromCali,False,Thu Feb 21 21:19:10 +0000 2013,0,304701824080936960
